Product ID,Recency,Frequency,Monetary,class
TEC-AC-10000358,14,6,4186.5,3
OFF-CUI-10001060,462,4,342.14,4
OFF-AR-10002987,16,7,1888.77,3
OFF-AP-10002670,22,2,694.8,3
OFF-AR-10000584,189,11,5163.78,1
OFF-SU-10004119,272,10,3500.81,4
TEC-CO-10001317,379,1,708.7,4
TEC-EPS-10004171,7,5,2482.92,3
FUR-OFF-10001798,35,4,311.81,3
OFF-ELI-10001904,252,3,504.0,3
TEC-CO-10001937,88,2,1009.66,3
FUR-CH-10002819,127,6,5784.59,1
TEC-BEL-10004162,603,2,1590.0,4
OFF-EN-10000648,4,5,1083.3,3
OFF-EN-10000857,238,11,8731.75,1
TEC-AC-10001246,113,7,3137.6,3
FUR-BO-10000791,412,1,2416.0,4
OFF-BI-10003883,27,12,3530.96,3
OFF-ST-10004930,75,10,3760.64,3
OFF-SU-10001633,141,5,4029.96,3
TEC-PH-10001590,14,3,7641.48,1
OFF-BI-10001744,33,6,3884.37,3
FUR-FU-10003623,34,5,2413.75,3
FUR-SAU-10002714,475,4,832.44,4
OFF-SU-10000411,98,4,1691.55,3
TEC-AC-10003570,1094,1,2204.01,4
OFF-PA-10004946,30,8,4640.29,3
FUR-CH-10004242,5,8,5237.76,1
OFF-BIC-10001510,197,9,3127.1,3
FUR-CH-10003512,111,6,4088.21,3
OFF-BI-10002296,421,6,1974.91,4
TEC-MEM-10003302,60,5,1163.08,3
OFF-PA-10003134,140,4,1691.01,3
OFF-ST-10000520,120,5,1419.53,3
FUR-CH-10002209,78,7,6538.26,1
TEC-PAN-10003382,551,2,1321.94,4
OFF-AR-10001694,13,5,1953.44,3
OFF-PA-10000591,34,11,5876.4,1
OFF-SU-10000649,97,9,5374.89,1
OFF-PA-10004741,19,5,3637.15,3
FUR-FU-10002803,377,6,2658.79,4
FUR-BAR-10004553,98,3,568.57,3
OFF-LA-10003923,56,9,2755.76,3
TEC-PH-10004714,96,3,1776.13,3
FUR-BAR-10002710,295,1,1457.71,4
FUR-FU-10000514,268,3,520.36,4
OFF-ST-10002276,13,5,1417.12,3
FUR-BUS-10004882,146,3,1126.82,3
TEC-AC-10001791,119,2,741.75,3
OFF-EN-10004053,33,4,1415.67,3
OFF-AP-10001076,124,3,4351.32,3
OFF-SU-10001808,131,4,3295.4,3
TEC-MA-10004424,127,4,2997.39,3
OFF-TEN-10000766,70,4,521.4,3
OFF-SU-10004814,202,6,3463.43,3
OFF-FA-10000899,85,5,2865.1,3
OFF-BI-10004120,212,8,2091.13,3
TEC-MA-10002412,1384,1,135830.88,2
FUR-CH-10001805,61,1,1089.12,3
FUR-FU-10000256,109,2,1450.68,3
TEC-MA-10001267,238,3,405.98,3
OFF-EN-10000673,232,5,1748.25,3
OFF-EN-10003785,49,3,1387.8,3
OFF-AP-10001905,47,3,1896.21,3
OFF-SU-10002653,189,3,463.05,3
OFF-AR-10004961,477,2,878.4,4
OFF-PA-10000167,195,6,1592.37,3
OFF-SU-10002816,40,6,3634.09,3
OFF-BI-10001967,146,8,3346.44,3
FUR-CHR-10000888,58,1,177.96,3
TEC-LOG-10000368,415,3,1312.41,4
OFF-BOS-10002073,133,13,2108.02,3
FUR-CH-10004790,401,5,3938.64,4
TEC-PH-10004287,44,6,5392.2,1
TEC-PH-10002251,65,3,1998.29,3
OFF-SU-10004095,226,6,6189.86,1
TEC-AC-10003034,356,2,3792.05,4
FUR-FU-10004622,118,3,1246.6,3
OFF-HON-10004825,242,3,687.35,3
OFF-AR-10004042,169,6,3013.45,3
OFF-CAM-10002625,515,2,907.98,4
OFF-ROG-10000566,128,8,2925.05,3
OFF-GRE-10003943,15,5,1202.04,3
FUR-TEN-10000407,117,5,1955.46,3
OFF-TEN-10000827,24,7,3178.88,3
OFF-SU-10001983,65,3,4704.21,1
FUR-CH-10000825,62,11,5155.29,1
OFF-SU-10002323,12,9,3700.42,3
OFF-SU-10004452,265,3,1016.4,4
OFF-EN-10003373,121,3,1958.04,3
FUR-FU-10003427,760,2,2146.33,4
OFF-EN-10003862,300,5,1026.45,4
TEC-AC-10003964,68,8,1680.1,3
TEC-MA-10000327,41,6,7091.32,1
OFF-FA-10000294,188,7,1889.56,3
TEC-PH-10002907,8,4,6274.64,1
OFF-SAN-10001128,5,17,3239.31,3
OFF-BIN-10002236,104,8,5431.1,1
OFF-BI-10001987,96,8,2227.52,3
OFF-BI-10002931,117,4,1539.2,3
FUR-FU-10001096,506,5,3748.9,4
OFF-FA-10002241,252,6,3897.43,3
OFF-ST-10004950,97,11,3672.64,3
FUR-FU-10003052,147,7,5261.57,1
FUR-LES-10003082,114,2,324.44,3
OFF-EN-10001491,305,4,4592.92,4
FUR-FU-10003264,749,2,1605.12,4
FUR-NOV-10003195,144,5,2287.4,3
OFF-SU-10001488,26,3,2103.11,3
OFF-SME-10001745,122,11,2211.64,3
TEC-MA-10001403,1245,1,519.36,4
TEC-LOG-10003634,14,6,1262.45,3
OFF-AP-10003363,477,3,1932.29,4
OFF-EN-10002679,208,5,2942.61,3
OFF-BI-10000014,20,8,1038.63,3
OFF-WIL-10001801,237,8,1654.21,3
TEC-AC-10001636,51,6,6047.64,1
TEC-PH-10003092,34,6,3016.94,3
OFF-ST-10002485,56,8,1446.28,3
OFF-AP-10002899,190,1,1936.5,3
OFF-BI-10003763,30,10,1629.17,3
OFF-ST-10001186,335,7,11017.86,2
OFF-AR-10002538,474,4,2379.0,4
FUR-FU-10001507,260,6,1310.71,4
OFF-ST-10001440,95,7,3118.25,3
OFF-PA-10001327,546,4,2174.85,4
TEC-ENE-10002254,132,6,960.05,3
OFF-JIF-10002228,42,3,599.76,3
OFF-PA-10000867,57,6,1254.77,3
TEC-CO-10001824,147,4,1292.77,3
OFF-AR-10001216,54,17,9209.5,1
OFF-BI-10000289,1,13,3961.65,3
FUR-FU-10000306,58,4,1953.56,3
TEC-MA-10003154,44,1,263.64,3
OFF-EN-10004453,1031,1,197.28,4
TEC-CO-10003525,43,4,4650.16,1
OFF-AP-10000043,289,3,1402.41,4
OFF-KLE-10002869,134,7,2937.06,3
TEC-PH-10002350,226,4,654.97,3
OFF-LA-10002272,79,7,1070.97,3
TEC-AC-10000110,376,3,1463.0,4
FUR-BO-10002309,75,2,773.26,3
OFF-PA-10004243,59,5,2693.74,3
TEC-PH-10000586,29,3,1478.18,3
TEC-MA-10000687,268,6,2590.22,4
OFF-PA-10004200,544,2,361.14,4
FUR-BO-10004681,1318,1,488.16,4
OFF-BI-10000666,48,8,2701.5,3
OFF-AR-10000578,4,5,1613.39,3
OFF-PA-10000731,20,5,823.58,3
OFF-BI-10003452,770,2,1594.01,4
OFF-XER-10004012,133,3,851.75,3
OFF-ST-10000580,39,8,4554.37,3
OFF-AP-10003912,509,1,349.81,4
OFF-SU-10003688,40,2,1557.5,3
FUR-FU-10002250,6,3,2956.59,3
OFF-PA-10001758,120,6,2938.35,3
TEC-AC-10001022,350,8,3655.01,4
OFF-EN-10004495,861,5,2318.3,4
OFF-EN-10004473,30,9,5999.78,1
FUR-TA-10004134,23,1,679.04,3
OFF-AR-10000409,110,8,6247.17,1
TEC-AC-10000929,251,4,512.95,3
OFF-SU-10003907,125,8,4845.0,1
OFF-LA-10003338,1,9,2668.01,3
OFF-BI-10000542,21,23,6670.24,1
OFF-AP-10002057,2,2,2966.44,3
TEC-AC-10004221,831,2,1321.49,4
TEC-AC-10001090,106,8,3263.67,3
OFF-SU-10004087,462,3,2171.07,4
OFF-SAN-10004824,37,15,1735.65,3
FUR-CH-10000667,490,4,1423.22,4
OFF-SU-10004299,32,4,3355.88,3
TEC-CO-10004306,165,2,1511.65,3
TEC-CO-10001629,337,1,481.68,4
FUR-CH-10000110,287,7,5911.04,2
FUR-FU-10001078,334,3,1699.54,4
OFF-AP-10001947,7,6,1374.0,3
TEC-PH-10004080,254,4,2311.66,3
OFF-STO-10002708,379,4,919.8,4
OFF-EN-10003175,82,8,1928.81,3
TEC-AC-10002601,575,2,1812.39,4
TEC-MA-10000811,58,4,2696.07,3
OFF-SAN-10001345,64,13,2636.67,3
OFF-KRA-10000117,146,4,1273.59,3
OFF-AR-10001482,40,16,4042.35,3
FUR-CH-10002543,972,2,4081.34,4
TEC-HP -10004451,173,2,746.46,3
OFF-BI-10002799,39,29,5326.21,1
OFF-FA-10000581,33,7,1029.35,3
OFF-PA-10003303,44,4,3094.12,3
FUR-BO-10000616,926,1,2665.87,4
OFF-BI-10000029,90,8,3942.18,3
OFF-ST-10002042,79,11,4346.5,3
FUR-SAF-10003540,19,4,941.76,3
TEC-CIS-10001877,14,7,2204.6,3
FUR-BO-10003043,442,3,1554.88,4
TEC-AC-10001792,321,2,1046.52,4
TEC-PH-10001924,22,5,2351.66,3
OFF-EN-10004186,62,8,4793.48,1
OFF-BI-10002498,19,7,2545.58,3
OFF-ENE-10004132,601,2,1695.72,4
FUR-BO-10002598,29,5,7680.04,1
FUR-FU-10003535,39,6,3394.6,3
OFF-FA-10000670,239,8,5088.96,1
OFF-AR-10001952,96,4,1407.0,3
OFF-BI-10004869,28,9,4545.88,3
OFF-PA-10004943,2,4,1227.6,3
FUR-CH-10000171,132,4,2304.96,3
OFF-EN-10004667,69,5,3237.48,3
OFF-PA-10001818,88,6,4356.61,3
OFF-BI-10002708,2,9,1351.28,3
OFF-CAR-10002942,104,14,10071.86,1
OFF-PA-10003805,144,6,5062.66,1
OFF-BI-10000006,26,10,4108.65,3
FUR-DAN-10001557,628,1,170.7,4
OFF-AR-10002605,817,3,3969.78,4
OFF-ST-10003750,290,5,2650.68,4
OFF-AR-10001965,68,7,4215.93,3
OFF-PA-10002618,174,6,2149.03,3
FUR-DEF-10001359,3,10,2260.13,3
OFF-SU-10003428,376,1,138.6,4
TEC-AC-10004510,16,12,4018.02,3
OFF-ST-10003760,68,7,2065.91,3
TEC-CO-10002817,189,3,1816.99,3
OFF-EN-10003231,6,5,2232.75,3
OFF-SAN-10001634,98,14,9218.39,1
OFF-BI-10002881,243,8,5841.42,1
OFF-ST-10002423,51,9,5509.63,1
OFF-ST-10003835,121,8,2039.81,3
OFF-EN-10003286,303,7,1814.98,4
FUR-CH-10003282,602,3,2598.71,4
OFF-EN-10000025,723,4,1158.83,4
TEC-AC-10000111,57,6,1151.75,3
OFF-PA-10001653,145,4,738.99,3
OFF-ST-10002463,35,5,2393.6,3
OFF-STA-10002719,22,12,1117.12,3
TEC-AC-10004117,344,3,3329.04,4
TEC-AC-10001600,57,4,4308.15,3
FUR-HON-10002599,64,6,1578.14,3
OFF-KLE-10004673,501,4,1206.97,4
OFF-ST-10004496,324,4,2450.25,4
FUR-FU-10001371,93,7,2024.62,3
OFF-PA-10001294,343,2,630.63,4
FUR-SAF-10002400,43,3,446.76,3
FUR-CH-10003248,9,6,4103.97,3
TEC-PH-10003931,151,6,2243.63,3
TEC-MA-10003390,1406,1,286.53,4
TEC-PH-10000381,392,5,3218.6,4
OFF-SU-10002402,88,9,2131.63,3
OFF-AR-10003582,46,15,5676.62,1
TEC-MA-10002135,750,1,261.03,4
OFF-AP-10001847,49,6,2055.83,3
OFF-FA-10003799,95,3,733.2,3
OFF-STA-10004885,5,19,1819.29,3
OFF-ST-10002399,142,9,3301.5,3
TEC-MA-10003486,112,2,554.27,3
OFF-FEL-10000998,43,8,504.58,3
OFF-AP-10000490,57,4,1257.59,3
FUR-FU-10003694,41,5,1479.82,3
OFF-ELI-10002337,951,3,582.66,4
OFF-ST-10002070,157,4,3445.44,3
OFF-PA-10000382,105,4,2320.66,3
OFF-AP-10004248,968,1,327.12,4
OFF-IBI-10003541,14,9,13523.46,1
OFF-SU-10003582,87,2,811.08,3
OFF-AR-10002583,69,4,2573.32,3
OFF-PA-10003127,54,6,875.82,3
OFF-SU-10004462,176,2,739.28,3
OFF-ACM-10001029,184,2,172.5,3
OFF-ST-10004800,18,9,2716.78,3
OFF-EN-10004580,524,7,3758.19,4
OFF-SU-10001512,57,2,318.14,3
FUR-BO-10002853,390,4,1327.43,4
OFF-BI-10003022,195,9,2135.04,3
FUR-FU-10004137,508,4,3278.34,4
OFF-BI-10002289,14,10,2360.7,3
FUR-HON-10003593,50,4,578.98,3
OFF-AR-10001850,111,12,7052.44,1
TEC-MA-10002195,504,3,1301.65,4
FUR-CH-10004441,549,1,752.16,4
OFF-PA-10001019,21,8,3236.76,3
TEC-AC-10003861,8,3,1458.8,3
OFF-ST-10000220,191,5,2052.98,3
TEC-AC-10001284,19,5,2704.25,3
OFF-ADV-10004598,141,6,1115.89,3
OFF-ACC-10004692,210,8,2206.75,3
OFF-EN-10000826,230,1,5368.44,1
TEC-PH-10004655,130,5,5002.94,1
TEC-PH-10003078,114,1,332.35,3
TEC-PH-10001298,47,6,4224.78,3
OFF-BI-10004230,36,5,2593.95,3
OFF-LA-10002630,274,6,1588.51,4
TEC-CO-10002538,561,1,463.03,4
FUR-FU-10004587,919,3,942.3,4
OFF-SU-10003137,159,2,509.02,3
OFF-EN-10004296,188,5,4054.05,3
OFF-EN-10002465,69,6,1844.1,3
OFF-AR-10001278,161,6,6902.58,1
OFF-ST-10004703,137,7,2375.22,3
TEC-AC-10003889,37,6,2108.83,3
OFF-FA-10000746,15,5,939.13,3
OFF-PA-10001509,4,5,1682.6,3
OFF-ELD-10002207,23,6,1187.3,3
OFF-EN-10003933,139,4,3437.91,3
FUR-FU-10003347,37,6,1405.8,3
OFF-FA-10003050,107,3,1000.78,3
OFF-ST-10001326,89,6,5695.05,1
OFF-EN-10002757,569,4,978.91,4
FUR-HAR-10000334,63,6,1729.15,3
TEC-MA-10003625,63,2,1656.0,3
FUR-ADV-10001440,35,7,5372.08,1
OFF-BI-10001721,196,4,3254.04,3
OFF-WIL-10002772,2,15,4231.81,3
TEC-SAM-10001985,30,2,10981.62,1
TEC-BEL-10000485,100,5,1674.75,3
OFF-EN-10000940,385,3,2049.6,4
OFF-ST-10003442,39,9,4202.41,3
FUR-FU-10003384,491,6,2439.84,4
OFF-BRE-10004933,71,3,232.38,3
OFF-SU-10000898,9,7,2632.66,3
TEC-AC-10000887,513,3,1396.32,4
FUR-FU-10004093,1,3,794.14,3
TEC-SHA-10001103,112,5,1768.9,3
OFF-ST-10003445,133,12,4748.44,1
TEC-MEM-10002524,7,6,947.89,3
FUR-HON-10004932,321,1,276.44,4
TEC-EPS-10003568,103,4,1171.5,3
TEC-PH-10002892,57,6,3141.6,3
OFF-PA-10003301,258,6,1858.08,3
FUR-FU-10000267,287,3,2435.53,4
FUR-CH-10002752,22,3,1360.43,3
FUR-SAU-10000209,191,4,484.31,3
OFF-SU-10002521,230,4,599.28,3
FUR-BUS-10004121,232,3,364.72,3
FUR-FU-10003214,75,10,4871.5,1
OFF-BI-10001400,91,10,3603.74,3
FUR-BO-10000148,51,4,2266.24,3
OFF-KLE-10001644,1,7,1812.85,3
FUR-FU-10004598,524,7,1031.83,4
TEC-AC-10003023,22,5,2683.52,3
OFF-ST-10000676,391,2,2326.32,4
OFF-AR-10003448,429,3,1973.94,4
OFF-SU-10003592,197,5,2173.97,3
OFF-AR-10000767,208,1,3300.0,3
OFF-ST-10001321,42,9,2485.7,3
OFF-AP-10000528,285,3,813.01,4
TEC-AC-10003454,0,6,2603.04,3
FUR-CH-10004309,687,1,1984.5,4
TEC-AC-10001032,127,3,2780.5,3
OFF-AP-10001191,517,2,2996.35,4
OFF-EN-10000968,41,4,3109.19,3
OFF-BI-10001138,86,11,4703.22,1
FUR-CH-10002045,881,3,1107.46,4
OFF-AR-10004602,40,7,2308.2,3
OFF-SU-10003924,527,5,1523.7,4
TEC-PH-10000342,967,2,2500.78,4
OFF-SU-10001909,916,2,4069.82,4
TEC-AC-10002942,68,6,3491.4,3
OFF-EN-10000483,301,5,2156.35,4
FUR-TA-10000849,53,4,3810.08,3
OFF-AR-10004022,28,6,2921.58,3
TEC-MOT-10004345,128,7,3250.73,3
TEC-AC-10001109,104,9,2801.07,3
OFF-PA-10001323,493,4,5483.43,2
FUR-TA-10001693,1450,1,535.97,4
OFF-PA-10003449,75,4,1166.59,3
TEC-PH-10001087,856,1,2232.0,4
OFF-LA-10004112,151,1,671.4,3
OFF-AR-10002380,18,6,1876.94,3
OFF-SU-10001869,8,9,1657.87,3
TEC-AC-10002543,629,1,644.64,4
TEC-PH-10002817,1108,1,971.93,4
OFF-JIF-10004747,191,4,2375.82,3
TEC-AC-10001728,7,6,2057.47,3
OFF-ST-10000934,106,5,2171.94,3
OFF-FA-10001724,212,4,1732.8,3
TEC-AC-10004939,63,4,2137.16,3
OFF-BI-10004986,47,9,5858.21,1
OFF-BRE-10000157,206,2,3068.4,3
TEC-AC-10004249,526,4,4694.63,2
FUR-FU-10002459,348,7,3033.8,4
FUR-FU-10003874,282,8,2918.73,4
TEC-AC-10000394,104,2,1443.75,3
TEC-AC-10001950,190,3,1708.64,3
OFF-SU-10002543,6,7,3031.38,3
OFF-BIN-10000170,21,6,1173.48,3
OFF-AP-10002239,607,2,978.91,4
OFF-AR-10000316,56,14,2386.88,3
TEC-AC-10002221,0,9,4477.62,3
FUR-FU-10001045,14,4,977.63,3
OFF-ST-10004116,456,5,2853.44,4
OFF-ST-10001051,226,8,8762.88,1
TEC-PH-10003796,600,3,1831.5,4
OFF-SU-10003259,119,3,1829.87,3
TEC-PH-10001555,240,1,577.68,3
OFF-PA-10003511,74,7,3185.64,3
TEC-AC-10002568,176,5,4642.86,3
OFF-BI-10000335,47,11,3175.44,3
OFF-SU-10004480,12,5,5627.76,1
OFF-AR-10002665,15,7,2043.07,3
OFF-PA-10001370,148,3,620.7,3
TEC-AC-10001664,132,3,1106.08,3
OFF-SU-10001573,69,9,4656.94,1
OFF-STI-10001743,494,5,471.8,4
OFF-PA-10003906,21,8,1295.54,3
OFF-SU-10001080,663,2,2134.84,4
OFF-BI-10000880,135,4,2602.41,3
OFF-AR-10000989,142,3,908.04,3
OFF-TEN-10000360,85,12,3700.14,3
OFF-IBI-10003191,162,18,3495.33,3
FUR-TA-10000115,1415,1,818.02,4
TEC-AC-10000332,111,5,5262.76,1
OFF-AR-10000251,70,4,1717.04,3
FUR-HON-10001015,336,1,330.27,4
OFF-PA-10001178,134,6,4337.26,3
OFF-EN-10003271,284,4,1162.06,4
OFF-FA-10002247,196,9,2760.85,3
FUR-BO-10001254,586,1,575.88,4
OFF-AP-10002892,384,7,1741.88,4
FUR-BO-10003383,967,1,797.04,4
FUR-CH-10004151,438,2,887.54,4
FUR-CH-10002228,34,1,961.34,3
TEC-PH-10003182,38,3,1212.26,3
FUR-FU-10004619,275,4,2981.25,4
OFF-PA-10004468,39,3,1014.97,3
OFF-TEN-10000894,26,9,3245.7,3
FUR-HON-10001776,238,5,1115.2,3
OFF-ST-10002632,61,9,3676.1,3
TEC-SAM-10003891,281,6,1493.28,4
TEC-AC-10004429,36,6,3000.96,3
OFF-FA-10002286,31,8,2033.72,3
OFF-PA-10004815,147,6,2089.03,3
OFF-ST-10003243,224,4,1092.96,3
OFF-BOS-10001348,15,12,3743.14,3
FUR-BO-10001721,127,4,2732.62,3
FUR-FU-10003986,153,3,473.04,3
OFF-BI-10004685,22,9,1699.22,3
TEC-CAN-10002337,576,2,297.18,4
OFF-SAN-10003393,189,6,937.6,3
TEC-HEW-10001558,95,3,341.93,3
OFF-AR-10001043,114,9,1586.94,3
FUR-FU-10000885,84,4,444.6,3
OFF-AR-10003829,25,31,8587.73,1
OFF-LA-10003278,405,2,659.46,4
OFF-AR-10003012,41,12,5694.19,1
TEC-MEM-10000582,292,4,205.8,4
OFF-PA-10001795,96,3,1127.65,3
FUR-FU-10001185,216,5,5449.87,1
OFF-ST-10003017,20,10,2258.0,3
FUR-FU-10004422,32,5,2734.8,3
OFF-STI-10000305,100,6,1625.44,3
TEC-PH-10000788,41,3,1787.6,3
TEC-MA-10002538,1142,1,833.76,4
FUR-FU-10000850,335,9,2742.08,4
OFF-EN-10002784,70,6,2692.75,3
OFF-SU-10002445,29,3,5287.5,1
OFF-AR-10003117,6,15,3716.18,3
OFF-HOO-10002752,483,1,526.26,4
OFF-FA-10003818,15,6,2086.08,3
FUR-CH-10000920,163,1,485.89,3
FUR-TEN-10003923,111,5,1481.12,3
OFF-PA-10002473,51,3,2603.6,3
OFF-PA-10004185,268,4,662.78,4
TEC-PH-10001198,544,4,2129.76,4
OFF-PA-10001722,27,6,1929.42,3
FUR-TEN-10003648,166,5,2513.79,3
OFF-AR-10003914,22,6,3448.64,3
OFF-ST-10001476,96,5,6292.37,1
OFF-BOS-10001772,42,5,2291.04,3
OFF-ST-10000836,2,8,2775.55,3
OFF-PA-10000273,18,6,3647.64,3
TEC-AC-10000264,370,1,1601.28,4
OFF-SU-10002775,539,2,1815.84,4
OFF-EN-10004970,467,4,1165.71,4
FUR-FU-10002007,9,6,823.2,3
FUR-FU-10002648,19,6,1447.46,3
OFF-ST-10003123,36,10,3189.18,3
FUR-BO-10002268,247,3,4087.87,3
FUR-FU-10004090,49,7,1004.8,3
OFF-LA-10002762,175,8,4949.35,1
FUR-FU-10003326,1380,1,58.17,4
TEC-AC-10004539,684,3,856.06,4
TEC-AC-10000991,156,4,2123.95,3
OFF-AR-10000660,126,3,5634.84,1
OFF-AP-10001492,39,9,1998.12,3
TEC-AC-10001364,390,5,2065.82,4
OFF-AP-10001723,9,4,1042.06,3
FUR-CH-10002273,137,1,3124.66,3
OFF-SU-10001125,317,4,1639.02,4
TEC-PH-10003153,933,3,3216.69,4
FUR-FU-10003609,168,2,703.68,3
TEC-MA-10000843,965,1,333.36,4
OFF-AR-10000799,16,20,4453.14,3
FUR-CH-10003621,195,3,2214.84,3
TEC-AC-10004379,127,9,4160.88,3
OFF-FA-10001237,90,4,857.44,3
FUR-BO-10004135,249,2,1634.4,3
OFF-AR-10000980,28,16,5621.94,1
OFF-PA-10004501,471,5,1397.64,4
OFF-EN-10003413,55,7,4693.04,1
OFF-BI-10000315,226,7,2673.79,3
FUR-FU-10003039,110,6,1621.69,3
FUR-FU-10000913,475,3,3833.94,4
OFF-STI-10004202,537,6,1274.75,4
OFF-AR-10002991,128,10,4326.56,3
OFF-AR-10002156,205,12,3505.95,3
OFF-AME-10001179,90,3,1469.85,3
OFF-PA-10003390,212,6,3632.64,3
FUR-FU-10004006,273,6,1936.31,4
TEC-AC-10001197,214,4,1659.52,3
FUR-HAR-10002546,37,4,2727.14,3
OFF-BI-10002727,196,6,3137.62,3
OFF-LA-10000793,257,2,553.25,3
FUR-BO-10001918,279,3,3960.11,4
OFF-SU-10000087,33,4,2871.84,3
TEC-LOG-10001750,106,3,530.82,3
FUR-FU-10001322,57,1,1022.54,3
OFF-SU-10003118,979,1,824.64,4
FUR-FU-10004181,42,3,1518.0,3
OFF-PA-10002966,376,4,3576.42,4
OFF-AP-10003491,1423,1,1112.64,4
OFF-BI-10001989,33,10,3937.95,3
TEC-MA-10004116,254,2,483.02,3
FUR-FU-10001473,7,14,5732.11,1
FUR-FU-10000918,113,4,4039.89,3
OFF-AP-10004499,237,1,322.97,3
OFF-SU-10003474,133,6,1387.38,3
TEC-SAM-10003538,92,4,423.4,3
FUR-FU-10003237,237,5,739.88,3
OFF-FA-10001010,194,5,1549.16,3
FUR-NOV-10003053,22,4,1060.62,3
OFF-BI-10004080,63,5,2024.61,3
OFF-AP-10000977,861,3,4140.96,4
TEC-AC-10003824,99,5,907.87,3
TEC-MA-10002368,127,1,286.34,3
TEC-PH-10003405,874,4,1526.67,4
FUR-FU-10003325,95,4,3094.08,3
TEC-BEL-10001189,174,2,359.18,3
OFF-EN-10003770,1437,1,5885.88,2
OFF-PA-10000752,9,4,1845.9,3
OFF-FEL-10002158,369,11,4493.28,4
OFF-BI-10002329,47,10,5738.9,1
OFF-SU-10000375,2,4,2804.02,3
OFF-PA-10000850,49,6,1911.66,3
OFF-EN-10000645,48,6,2972.97,3
OFF-EN-10000871,603,1,1128.0,4
FUR-FU-10001717,244,4,1708.34,3
OFF-AR-10003046,146,7,4435.63,3
FUR-IKE-10002509,85,5,2014.98,3
TEC-AC-10001904,118,7,4842.91,1
OFF-PA-10000474,104,12,3699.94,3
OFF-AP-10002223,306,4,2702.7,4
OFF-AR-10000307,94,7,3118.08,3
FUR-LES-10000904,582,1,1075.2,4
OFF-EN-10002710,14,4,506.75,3
OFF-EN-10003508,177,7,1502.53,3
OFF-CUI-10003665,1191,1,66.99,4
FUR-FU-10000714,6,7,1989.54,3
OFF-EN-10002066,127,1,121.1,3
OFF-AME-10000851,68,6,1705.59,3
TEC-AC-10001688,387,5,2707.39,4
FUR-FU-10003069,23,5,2431.82,3
OFF-CAR-10000202,15,13,2294.12,3
FUR-FU-10001424,49,9,2965.51,3
OFF-ST-10002791,8,6,2462.43,3
OFF-BIN-10002407,151,10,1031.99,3
OFF-AR-10000465,29,5,855.83,3
OFF-KIT-10000964,457,3,1440.81,4
OFF-EN-10002671,873,2,930.64,4
OFF-CUI-10001302,753,1,1083.84,4
TEC-AC-10003343,54,4,2577.12,3
OFF-SU-10002962,162,5,1759.39,3
OFF-BI-10001384,35,13,3853.04,3
OFF-HAM-10003872,48,2,746.62,3
OFF-AP-10002577,658,1,378.81,4
FUR-FU-10003855,251,3,4642.39,3
TEC-STA-10001407,43,5,596.16,3
OFF-BI-10001597,5,12,6151.1,1
OFF-BI-10001765,106,6,2757.34,3
TEC-APP-10001732,575,3,228.33,4
OFF-EN-10001476,274,1,1455.87,4
FUR-CH-10002291,190,11,7666.16,1
OFF-AR-10002067,92,6,2714.11,3
TEC-PH-10003793,86,6,1565.28,3
TEC-PH-10000785,1099,1,2152.96,4
OFF-AR-10000502,44,15,3745.92,3
OFF-EN-10002581,96,6,5062.37,1
OFF-ROG-10001818,39,8,1238.02,3
TEC-CIS-10003103,212,7,3197.84,3
OFF-SU-10001233,35,3,2656.3,3
OFF-FA-10004813,74,6,1838.02,3
OFF-AP-10004882,466,1,253.75,4
OFF-BI-10001510,11,7,2764.15,3
OFF-FA-10004931,64,5,1341.72,3
TEC-AC-10001407,175,6,2069.81,3
FUR-BO-10000214,857,1,875.38,4
OFF-PA-10004313,821,4,1062.2,4
OFF-PA-10000961,51,5,917.4,3
OFF-XER-10002256,89,4,1024.92,3
OFF-WIL-10000777,54,10,1391.98,3
TEC-PH-10004100,33,6,2158.8,3
FUR-ADV-10002601,42,5,2074.32,3
OFF-PA-10001662,56,6,4748.53,1
TEC-AC-10003280,98,8,1631.46,3
OFF-BI-10000827,140,10,1931.51,3
OFF-AVE-10002102,19,12,850.29,3
OFF-SU-10004794,39,7,3520.59,3
FUR-FU-10000758,282,5,3151.12,4
OFF-PA-10003133,152,5,1459.87,3
OFF-BI-10002517,50,11,3723.46,3
OFF-GRE-10001084,89,3,2011.92,3
OFF-EN-10003361,537,4,3455.64,4
OFF-SU-10000102,8,3,3909.36,3
OFF-SU-10003085,212,3,1270.5,3
OFF-LA-10000195,125,5,1034.55,3
OFF-AP-10000285,160,1,725.9,3
FUR-FU-10004049,211,3,1086.19,3
TEC-AC-10004306,223,5,3397.14,3
FUR-BO-10003894,273,3,4897.62,2
OFF-SU-10003162,111,5,1547.62,3
OFF-SU-10001421,308,7,2865.62,4
FUR-BO-10003112,703,2,2594.4,4
OFF-EN-10002674,85,10,6380.92,1
OFF-SAN-10004339,104,10,2209.13,3
OFF-ROG-10001549,15,10,1192.9,3
FUR-FU-10000629,40,8,2628.37,3
OFF-EN-10004597,570,4,1411.74,4
OFF-AR-10002672,28,10,2141.74,3
TEC-CO-10001450,233,3,2021.27,3
OFF-ACM-10002816,37,8,3573.93,3
FUR-CH-10002053,854,2,2783.03,4
FUR-DAN-10001875,823,2,337.62,4
OFF-PA-10001950,131,5,1391.11,3
OFF-BOS-10000477,156,9,3883.54,3
